,id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,entities.url.urls,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,profile_banner_url,status.entities.media,status.extended_entities.media,status.possibly_sensitive,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.quoted_status_id,status.quoted_status_id_str,profile_location.id,profile_location.url,profile_location.place_type,profile_location.name,profile_location.full_name,profile_location.country_code,profile_location.country,profile_location.contained_within,profile_location.bounding_box,status.geo.type,status.geo.coordinates,status.coordinates.type,status.coordinates.coordinates,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates
0,14647570,14647570,Scientific American,sciam,New York City,,Awesome discoveries. Expert insights. Science that shapes the world.,http://t.co/FfSfw3mLnA,False,3957137,752,29316,Sun May 04 12:39:32 +0000 2008,4390,,,True,True,64835,,False,False,False,F8F8F8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1197574569680392192/ZTfk5gZ3_normal.png,https://pbs.twimg.com/profile_images/1197574569680392192/ZTfk5gZ3_normal.png,1B95E0,D1423D,ECECEC,333333,True,False,False,False,False,False,False,none,"[{'url': 'http://t.co/FfSfw3mLnA', 'expanded_url': 'http://www.scientificamerican.com', 'display_url': 'scientificamerican.com', 'indices': [0, 22]}]",[],Wed Nov 18 20:02:43 +0000 2020,1.3291530814230487e+18,1329153081423048706,"RT @sunyaaa: ""In today’s refusal to wear a mask, we see echoes of condom rejection embedded in white masculine ideology.""

We published thi…",False,[],[],"[{'screen_name': 'sunyaaa', 'name': 'Sunya', 'id': 23544771, 'id_str': '23544771', 'indices': [3, 11]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,9.0,0.0,False,False,en,https://pbs.twimg.com/profile_banners/14647570/1605724135,,,,Wed Nov 18 19:53:24 +0000 2020,1.3291507359305482e+18,1329150735930548228,"""In today’s refusal to wear a mask, we see echoes of condom rejection embedded in white masculine ideology.""

We pu… https://t.co/EKb68zKmpu",True,[],[],[],"[{'url': 'https://t.co/EKb68zKmpu', 'expanded_url': 'https://twitter.com/i/web/status/1329150735930548228', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,9.0,14.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1625510558,1625510558,{•} ✏️,Signorina_7,,,va te faire foutre !,,True,48,108,0,Sat Jul 27 13:42:28 +0000 2013,420,,,True,False,5097,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/616296004103577601/u4J4yku7_normal.jpg,https://pbs.twimg.com/profile_images/616296004103577601/u4J4yku7_normal.jpg,B40B43,CC3366,E5507E,362720,True,False,False,False,False,False,False,none,,[],,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1625510558/1428955947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,944443345,944443345,Verena Ambrosino,VerenaAmbrosino,twitto dal Paese dei Balocchi ,,"Me gustan los aviones. Me gusta viajar. ✈. • non sono stata ovunque, ma è sulla mia lista •",,False,87,82,0,Mon Nov 12 19:35:18 +0000 2012,537,,,True,False,965,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/600749637570404352/XGd3hkk7_normal.jpg,https://pbs.twimg.com/profile_images/600749637570404352/XGd3hkk7_normal.jpg,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,none,,[],Thu Nov 01 21:53:56 +0000 2018,1.0581149451859149e+18,1058114945185914881,Quando @LinoGuanciale dice di twittare a Bestia e tu lo prendi alla lettera!😅 https://t.co/RBbS7GkWQD,False,[],[],"[{'screen_name': 'LinoGuanciale', 'name': 'Lino Guanciale', 'id': 1546467320, 'id_str': '1546467320', 'indices': [7, 21]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/944443345/1519163402,"[{'id': 1058114937028009984, 'id_str': '1058114937028009984', 'indices': [78, 101], 'media_url': 'http://pbs.twimg.com/media/Dq8t7dkW4AAAdr1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Dq8t7dkW4AAAdr1.jpg', 'url': 'https://t.co/RBbS7GkWQD', 'display_url': 'pic.twitter.com/RBbS7GkWQD', 'expanded_url': 'https://twitter.com/VerenaAmbrosino/status/1058114945185914881/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]","[{'id': 1058114937028009984, 'id_str': '1058114937028009984', 'indices': [78, 101], 'media_url': 'http://pbs.twimg.com/media/Dq8t7dkW4AAAdr1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Dq8t7dkW4AAAdr1.jpg', 'url': 'https://t.co/RBbS7GkWQD', 'display_url': 'pic.twitter.com/RBbS7GkWQD', 'expanded_url': 'https://twitter.com/VerenaAmbrosino/status/1058114945185914881/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,535205576,535205576,Alessia,DisAlessica,,,"Mi piacciono i gatti, il vino e la coerenza: la mia gatta si chiama Ribolla.",https://t.co/GqXpBlfU0K,False,1117,424,2,Sat Mar 24 10:07:04 +0000 2012,16108,,,True,False,12358,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/655107558169006080/RCJuqokh_normal.jpg,https://pbs.twimg.com/profile_images/655107558169006080/RCJuqokh_normal.jpg,FA91FA,FFFFFF,F7FFD9,C9CFF2,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/GqXpBlfU0K', 'expanded_url': 'http://www.instagram.com/alewannabe', 'display_url': 'instagram.com/alewannabe', 'indices': [0, 23]}]",[],Mon May 04 16:19:43 +0000 2020,1.257344162405462e+18,1257344162405462021,"RT @esterviola: «come stiamo andando?»
«a tentativi»",False,[],[],"[{'screen_name': 'esterviola', 'name': 'ester viola', 'id': 283186450, 'id_str': '283186450', 'indices': [3, 14]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,88.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/535205576/1585835969,,,,Sun May 03 09:00:44 +0000 2020,1.2568713026710733e+18,1256871302671073280,"«come stiamo andando?»
«a tentativi»",False,[],[],[],[],,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,88.0,394.0,False,False,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14992765,14992765,Jalapeño 🌶️,kobaino,Argentina,,"El re de rein(a). Born in Buenos Aires. Living on the edge,sitting. RT are both my opinions and not. Diplomat for attitude, but pranking.I am a fake.Understood?",,True,53,712,0,Tue Jun 03 13:41:10 +0000 2008,6660,,,False,False,4145,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/782859912145666048/38y9MzDc_normal.jpg,https://pbs.twimg.com/profile_images/782859912145666048/38y9MzDc_normal.jpg,7FDBB6,000000,000000,000000,False,True,False,False,False,False,False,none,,[],,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/14992765/1476191088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d3b316fe2e52b29,https://api.twitter.com/1.1/geo/id/4d3b316fe2e52b29.json,unknown,Argentina,Argentina,,,[],,,,,,,,,,,,,,,
0,229200561,229200561,BrunoB,BrunoB78,,,,http://t.co/zSi6Np3hMn,False,979,1518,39,Tue Dec 21 19:58:59 +0000 2010,2640,,,True,False,6881,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/3617040431/1efc32eb3be7a88edd067e388867f0c2_normal.jpeg,https://pbs.twimg.com/profile_images/3617040431/1efc32eb3be7a88edd067e388867f0c2_normal.jpeg,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,"[{'url': 'http://t.co/zSi6Np3hMn', 'expanded_url': 'http://www.freeplaying.it/', 'display_url': 'freeplaying.it', 'indices': [0, 22]}]",[],Thu Nov 12 13:01:46 +0000 2020,1.32687281769515e+18,1326872817695150080,RT @FPPodcast: MA QUANTO DURA IL DUAL SENSE? Inoltre: Daniel Craig è la nuova 007 di colore! [Free Playing #FP416: I PETTINI VENGONO AL NOD…,False,"[{'text': 'FP416', 'indices': [107, 113]}]",[],"[{'screen_name': 'FPPodcast', 'name': 'Free Playing', 'id': 709487640, 'id_str': '709487640', 'indices': [3, 13]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/229200561/1425808362,,,,Thu Nov 12 12:23:34 +0000 2020,1.3268632056547983e+18,1326863205654798337,MA QUANTO DURA IL DUAL SENSE? Inoltre: Daniel Craig è la nuova 007 di colore! [Free Playing #FP416: I PETTINI VENGO… https://t.co/aBP6Hkx4Yb,True,"[{'text': 'FP416', 'indices': [92, 98]}]",[],[],"[{'url': 'https://t.co/aBP6Hkx4Yb', 'expanded_url': 'https://twitter.com/i/web/status/1326863205654798337', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,1.0,0.0,False,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2397804493,2397804493,VG247.it,VG247it,Italia,,"Per colpa di uno strano scherzo del destino, abbiamo chiuso baracca il 1° aprile 2019. Non era uno scherzo.",https://t.co/65Voz28oGs,False,2121,113,45,Wed Mar 19 12:37:57 +0000 2014,2826,,,False,False,84287,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1004722852476661760/jvHE-d99_normal.jpg,https://pbs.twimg.com/profile_images/1004722852476661760/jvHE-d99_normal.jpg,E81C4F,000000,EFEFEF,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/65Voz28oGs', 'expanded_url': 'http://www.vg247.it', 'display_url': 'vg247.it', 'indices': [0, 23]}]",[],Tue Apr 02 14:05:28 +0000 2019,1.1130800088122327e+18,1113080008812232704,"@RobyRoby27 @drleto Grazie mille, Rob. https://t.co/T1T7qPweFU",False,[],[],"[{'screen_name': 'RobyRoby27', 'name': 'Roberto Branni', 'id': 81590266, 'id_str': '81590266', 'indices': [0, 11]}, {'screen_name': 'drleto', 'name': 'Luca Forte', 'id': 23832753, 'id_str': '23832753', 'indices': [12, 19]}]",[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1112983373675409408,1112983373675409408,81590266,81590266,RobyRoby27,,,,,False,0.0,2.0,False,False,en,https://pbs.twimg.com/profile_banners/2397804493/1554114209,"[{'id': 1113079994429923328, 'id_str': '1113079994429923328', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/D3J0W4qW4AAr4ne.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/D3J0W4qW4AAr4ne.jpg', 'url': 'https://t.co/T1T7qPweFU', 'display_url': 'pic.twitter.com/T1T7qPweFU', 'expanded_url': 'https://twitter.com/VG247it/status/1113080008812232704/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 360, 'resize': 'fit'}, 'small': {'w': 480, 'h': 360, 'resize': 'fit'}}}]","[{'id': 1113079994429923328, 'id_str': '1113079994429923328', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/D3J0W4qW4AAr4ne.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/D3J0W4qW4AAr4ne.jpg', 'url': 'https://t.co/T1T7qPweFU', 'display_url': 'pic.twitter.com/T1T7qPweFU', 'expanded_url': 'https://twitter.com/VG247it/status/1113080008812232704/photo/1', 'type': 'animated_gif', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 360, 'resize': 'fit'}, 'small': {'w': 480, 'h': 360, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [4, 3], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/D3J0W4qW4AAr4ne.mp4'}]}}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15254807,15254807,Internazionale,Internazionale,"Roma, Italia",,Le ultime notizie da tutto il mondo scelte dalla redazione di Internazionale.,,False,1251069,400,6562,Fri Jun 27 13:41:35 +0000 2008,92,,,True,True,76956,,False,False,False,EB2228,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/526636186040041474/V6FZvVmO_normal.jpeg,https://pbs.twimg.com/profile_images/526636186040041474/V6FZvVmO_normal.jpeg,0558FF,202087,FADB0F,23326B,True,False,False,False,False,False,False,none,,[],Wed Nov 18 17:40:21 +0000 2020,1.3291172511701484e+18,1329117251170148356,“Come faccio a trovare un uomo a cui interessi sia una compagna stabile sia una sessualità kinky e divertente?”. Da… https://t.co/23U20Xia71,True,[],[],[],"[{'url': 'https://t.co/23U20Xia71', 'expanded_url': 'https://twitter.com/i/web/status/1329117251170148356', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3.0,11.0,False,False,it,https://pbs.twimg.com/profile_banners/15254807/1605523663,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,372498499,372498499,Roberto Pellico,RobertoPellico,,,"Credetemi, il tempo non cancella niente. Ricordi, nostalgie, dolori. Sposta tutto da un'altra parte. https://t.co/jLUJ78BD43",,False,11816,1326,0,Mon Sep 12 21:53:54 +0000 2011,7244,,,True,False,2525,,False,False,False,0D0241,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/616995327120396288/HF8Rj2yM_normal.jpg,https://pbs.twimg.com/profile_images/616995327120396288/HF8Rj2yM_normal.jpg,2607BF,FFFFFF,FFFFFF,8F8F8F,True,False,False,False,False,False,False,none,,"[{'url': 'https://t.co/jLUJ78BD43', 'expanded_url': 'https://www.facebook.com/r.pellico', 'display_url': 'facebook.com/r.pellico', 'indices': [101, 124]}]",Sat Nov 14 19:28:04 +0000 2020,1.327694808966697e+18,1327694808966696961,"RT @RobertoPellico: Un po’ ci stiamo abituando a non toccarle, le persone, e quando lo facciamo... lo facciamo con il cuore pesante perché…",False,[],[],"[{'screen_name': 'RobertoPellico', 'name': 'Roberto Pellico', 'id': 372498499, 'id_str': '372498499', 'indices': [3, 18]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/372498499/1496490278,,,,Sat Nov 14 17:07:56 +0000 2020,1.3276595415935304e+18,1327659541593530369,"Un po’ ci stiamo abituando a non toccarle, le persone, e quando lo facciamo... lo facciamo con il cuore pesante per… https://t.co/qH42ko7UFW",True,[],[],[],"[{'url': 'https://t.co/qH42ko7UFW', 'expanded_url': 'https://twitter.com/i/web/status/1327659541593530369', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2.0,8.0,False,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,141900406,141900406,Antonio Jodice,BaroneAJ,Italy,,"Responsabile Magnet srl #Gamer, #Musician and #Photographer",https://t.co/Y5gxY0SywD,False,4636,1432,50,Sun May 09 10:32:21 +0000 2010,400,,,True,False,17547,,False,False,False,0E0F0F,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/666214543933235200/UWuRIfDX_normal.jpg,https://pbs.twimg.com/profile_images/666214543933235200/UWuRIfDX_normal.jpg,CC3366,FFFFFF,F6F6F6,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/Y5gxY0SywD', 'expanded_url': 'https://www.instagram.com/baroneaj/', 'display_url': 'instagram.com/baroneaj/', 'indices': [0, 23]}]",[],Fri Nov 06 18:48:03 +0000 2020,1.324785635853521e+18,1324785635853520897,Gente #felice e dove trovarla #lockdownnontitemo @ Corni di Canzo https://t.co/I75yJRCGZY,False,"[{'text': 'felice', 'indices': [6, 13]}, {'text': 'lockdownnontitemo', 'indices': [30, 48]}]",[],[],"[{'url': 'https://t.co/I75yJRCGZY', 'expanded_url': 'https://www.instagram.com/p/CHQongnsCFP/?igshid=1l3leiqn8gdz3', 'display_url': 'instagram.com/p/CHQongnsCFP/…', 'indices': [66, 89]}]","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,,False,0.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/141900406/1459236120,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,"[45.86221944, 9.32805556]",Point,"[9.32805556, 45.86221944]",2c1b06ae3cfa229f,https://api.twitter.com/1.1/geo/id/2c1b06ae3cfa229f.json,city,Valbrona,"Valbrona, Lombardia",IT,Italy,[],Polygon,"[[[9.2741367, 45.856733], [9.3327828, 45.856733], [9.3327828, 45.9042847], [9.2741367, 45.9042847]]]"
0,330486834,330486834,Alessandro Maio,Mr_Judas_,"Roma, Lazio",,,,False,44,358,0,Wed Jul 06 18:00:01 +0000 2011,172,,,True,False,261,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/739297213457780736/sl4wW_la_normal.jpg,https://pbs.twimg.com/profile_images/739297213457780736/sl4wW_la_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],Sun Mar 01 00:58:32 +0000 2020,1.233919517534847e+18,1233919517534846979,La Mia Trappola Emotiva sono gli Standard Severi. https://t.co/IV68gCuOP2 via @idr_labs,False,[],[],"[{'screen_name': 'idr_labs', 'name': 'IDR Labs', 'id': 868831876315848705, 'id_str': '868831876315848705', 'indices': [78, 87]}]","[{'url': 'https://t.co/IV68gCuOP2', 'expanded_url': 'https://www.idrlabs.com/it/sulle-trappole-emotive/29-33-21-58-33-50-29-54-50-75-58/result.php', 'display_url': 'idrlabs.com/it/sulle-trapp…', 'indices': [50, 73]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/330486834/1389975942,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,254200062,254200062,Bisboch,AndreaBabich,Milano (TS),,Lead Narrative Designer #MarioRabbids (and DK Adventure). I play and sing retrogaming stuff. I often stream it too (https://t.co/ptRSw4gogH).,http://t.co/BNpwbUXhhj,False,1328,667,24,Fri Feb 18 20:29:34 +0000 2011,1077,,,False,False,679,,False,False,False,CFFF66,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/2943298423/b8f3221707f1e9d85442f5b044504abd_normal.png,https://pbs.twimg.com/profile_images/2943298423/b8f3221707f1e9d85442f5b044504abd_normal.png,B40B43,CC3366,4FE360,362720,True,False,False,False,False,False,False,none,"[{'url': 'http://t.co/BNpwbUXhhj', 'expanded_url': 'http://lostcave.wordpress.com', 'display_url': 'lostcave.wordpress.com', 'indices': [0, 22]}]","[{'url': 'https://t.co/ptRSw4gogH', 'expanded_url': 'http://twitch.tv/kenobisboch', 'display_url': 'twitch.tv/kenobisboch', 'indices': [116, 139]}]",Thu Jun 04 12:01:14 +0000 2020,1.2685131357675438e+18,1268513135767543808,"RT @fabiobortolotti: Razzismo vero a Milano, ritwittate.

Segnalazione grave: @atm_informa, alle ore 10:50, alla stazione della metro di La…",False,[],[],"[{'screen_name': 'fabiobortolotti', 'name': 'Kenobit', 'id': 26572673, 'id_str': '26572673', 'indices': [3, 19]}, {'screen_name': 'atm_informa', 'name': 'ATM / Tenete la mascherina', 'id': 988355810, 'id_str': '988355810', 'indices': [78, 90]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1962.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/254200062/1530012373,,,,Thu Jun 04 09:14:44 +0000 2020,1.2684712385838612e+18,1268471238583861251,"Razzismo vero a Milano, ritwittate.

Segnalazione grave: @atm_informa, alle ore 10:50, alla stazione della metro di… https://t.co/bFCjrDlq8J",True,[],[],"[{'screen_name': 'atm_informa', 'name': 'ATM / Tenete la mascherina', 'id': 988355810, 'id_str': '988355810', 'indices': [57, 69]}]","[{'url': 'https://t.co/bFCjrDlq8J', 'expanded_url': 'https://twitter.com/i/web/status/1268471238583861251', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1962.0,3925.0,False,False,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,557863290,557863290,abits,abits_it,Italy,,"Ci nutriamo di #tech, #mobile, #games, #web e #trash.",http://t.co/ZBQF5BqLbK,False,244,234,13,Thu Apr 19 14:56:35 +0000 2012,33,,,True,False,1936,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/658399320690065409/h8FqKgU7_normal.png,https://pbs.twimg.com/profile_images/658399320690065409/h8FqKgU7_normal.png,DD2E44,FFFFFF,F3F3F3,333333,True,False,False,False,False,False,False,none,"[{'url': 'http://t.co/ZBQF5BqLbK', 'expanded_url': 'http://www.abits.it', 'display_url': 'abits.it', 'indices': [0, 22]}]",[],Fri Oct 07 08:47:16 +0000 2016,7.843141356390564e+17,784314135639056384,Racconta il tuo futuro ad Econocom: con On Challenge vinci prodotti Samsung https://t.co/jeQzvdeoGk https://t.co/GPNvD4H5zn,False,[],[],[],"[{'url': 'https://t.co/jeQzvdeoGk', 'expanded_url': 'http://www.abits.it/racconta-futuro-ad-econocom-challenge-vinci-prodotti-samsung/', 'display_url': 'abits.it/racconta-futur…', 'indices': [76, 99]}]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",,,,,,,,,,False,0.0,1.0,False,False,it,https://pbs.twimg.com/profile_banners/557863290/1445809648,"[{'id': 784314132057034752, 'id_str': '784314132057034752', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/CuJxjDGUEAA-Flo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CuJxjDGUEAA-Flo.jpg', 'url': 'https://t.co/GPNvD4H5zn', 'display_url': 'pic.twitter.com/GPNvD4H5zn', 'expanded_url': 'https://twitter.com/abits_it/status/784314135639056384/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 261, 'resize': 'fit'}, 'small': {'w': 680, 'h': 173, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 261, 'resize': 'fit'}}}]","[{'id': 784314132057034752, 'id_str': '784314132057034752', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/CuJxjDGUEAA-Flo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CuJxjDGUEAA-Flo.jpg', 'url': 'https://t.co/GPNvD4H5zn', 'display_url': 'pic.twitter.com/GPNvD4H5zn', 'expanded_url': 'https://twitter.com/abits_it/status/784314135639056384/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 261, 'resize': 'fit'}, 'small': {'w': 680, 'h': 173, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 261, 'resize': 'fit'}}}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
